정류장명,위도,경도
잠실새내역.잠실2동주민센터,37.5118167,127.0872667
잠실엘스아파트앞,37.5119167,127.0833667
종합운동장사거리,37.51205,127.0796833
잠실종합운동장,37.5110833,127.07215
잠실트리지움아파트앞,37.5115167,127.0912
잠실역.롯데월드,37.5125167,127.0980667
잠실트리지움,37.50775,127.09025
잠실119안전센터,37.5070833,127.0947167
잠실종합운동장,37.5105667,127.0727667
종합운동장사거리,37.5116,127.07945
잠실새내역4번출구,37.5114167,127.0843333
삼전역,37.5039,127.0889167
삼전역,37.50395,127.0897667
송파구민회관구의회,37.5027,127.0947333
송파구민회관구의회,37.5024667,127.0945667
잠실119안전센터,37.5070833,127.0929167
삼전삼밭나루공원입구,37.5061167,127.0898
삼전역.잠실현대아파트,37.5033667,127.0873667
석촌고분역.올림픽병원,37.5026667,127.0983833
석촌고분역.올림픽병원,37.5024167,127.0985333
석촌역.잠실한솔아파트,37.5045167,127.1053
석촌역.잠실한솔아파트,37.50435,127.1056
송파역.헬리오시티,37.5006333,127.111
송파여성문화회관,37.5069667,127.1094333
송파여성문화회관,37.5067333,127.1096833
송파초등학교.송파동성당,37.50915,127.1112833
송파초등학교.송파동성당,37.5087333,127.11145
서울방이동고분군,37.5088333,127.1144833
삼익아파트미성아파트,37.5061333,127.1203667
송파2동한양삼성아파트,37.5060833,127.1158
한양공원,37.5037333,127.1139333
잠실여고후문,37.50255,127.11205
방이중학교,37.5139,127.1142333
송파나루역.방이시장,37.51185,127.1129667
송파나루역,37.5107167,127.1116667
송파구청.방이맛골,37.5132333,127.1078167
잠실진주아파트,37.5162167,127.10965
올림픽베어스타운아파트앞,37.5149,127.1191
방이초등학교,37.5122667,127.1193333
방이시장입구,37.5103333,127.11815
방이우체국,37.50955,127.1139
올림픽공원남2문,37.5140333,127.1215667
올림픽공원장미광장,37.5127167,127.1249
한양삼익아파트,37.5059833,127.1215833
방이시장입구,37.5097833,127.1180833
방이초등학교,37.51185,127.1193667
올림픽회관,37.52095,127.11515
풍납동극동.쌍용아파트,37.52675,127.1186167
둔촌오륜역.서문교회,37.51855,127.1395667
서하남IC입구,37.5171333,127.1427667
효죽동입구,37.5125167,127.1418333
올림픽공원장미광장,37.5128167,127.12635
올림픽공원남2문,37.5145833,127.1219167
몽촌토성역.한성백제역,37.5172667,127.11455
보성중고등학교,37.5195833,127.13345
보성중고등학교,37.51935,127.1327333
올림픽공원역,37.51675,127.1309
올림픽공원역,37.5163833,127.1314333
올림픽선수촌아파트,37.5132333,127.12935
오금역.오금동현대아파트,37.50335,127.1264167
오금공원앞,37.4992,127.1330667
개롱역.오금동상아아파트,37.4976833,127.1359
보인고교.오금동삼성아파트,37.4964,127.1383167
거여초등학교,37.5026,127.1402
거여초등학교,37.5024333,127.1400333
신흥운수입구,37.5044,127.1353667
송파도서관,37.5000333,127.1358333
오금동사거리,37.5027833,127.1378833
거여역,37.4941,127.1426333
거여역현대아파트,37.4939,127.1423333
체육문화회관,37.4907833,127.1432833
거여역2번출구,37.49435,127.14475
거여아파트단지앞,37.4905333,127.14355
거여역5번출구,37.4929167,127.1456667
거여역4번출구,37.4930667,127.1457
송파파크센트럴,37.4929333,127.1490333
종점,37.4927833,127.1527167
비호아파트,37.49195,127.1542833
마천1동주민센터,37.4953167,127.1502833
마천2동주민센터,37.49725,127.14745
거여역3번출구.현대2차아파트,37.4940833,127.145
마천1동주민센터,37.4957333,127.1499
마천역.송파파크센트럴,37.4935167,127.1522167
비호아파트,37.4922167,127.15405
남한산성입구,37.4909833,127.1571667
송파구립마천청소년센터,37.492,127.1563833
송파구립마천청소년센터,37.4918833,127.1567667
송파보훈회관.금호어울림2차,37.494,127.15575
송파보훈회관.금호어울림2차,37.4940167,127.1554667
마천동금호어울림1차아파트,37.4980333,127.1540667
마천시장마천동우방아파트앞,37.4998833,127.15145
남천초교마천동우방아파트앞,37.4999667,127.1519
청암노인요양원,37.5012,127.14845
청암노인요양원,37.50115,127.1498667
마천동사거리,37.4986833,127.1467167
마천동사거리,37.49875,127.1471
마천2동윤진빌딩.신동아아파트,37.4997667,127.14385
마천2동윤진빌딩.신동아아파트,37.4997333,127.1442167
마천2동주민센터,37.4970667,127.1479833
복정역1번출구,37.4723667,127.1271167
문정1동주민센터.로데오거리,37.4904833,127.12465
문정현대아파트,37.4907,127.1275833
문정동현대아파트,37.4903833,127.1276
문정현대아파트,37.4928333,127.1290667
문정2동주민센터.청소년수련관,37.4905,127.1124
훼미리근린공원,37.4912333,127.1148667
장지동,37.46915,127.1263333
가락동미륭아파트,37.4927167,127.1282167
가락동쌍용아파트,37.4944333,127.1304
송파중학교,37.4964167,127.1314667
개롱역3번출구,37.4976833,127.1352333
삼환아파트,37.4965,127.1374333
가락동극동아파트,37.4963,127.1318
가락동쌍용아파트앞,37.494,127.1298333
가락시장.가락시장역,37.4945167,127.1172667
문정로데오거리입구,37.4905,127.1204333
문정1동주민센터.로데오거리,37.4907333,127.1245167
건너말공원입구,37.4927667,127.125
송파경찰서.오금역,37.5027333,127.1267333
경찰병원.서울동부고용노동지청,37.4945667,127.1222667
가락시장역4번출구.제일오피스텔,37.4932333,127.1198
경찰병원.서울동부고용노동지청,37.4944167,127.1227
가락시장.가락시장역,37.4938333,127.1171833
가락시장.가락몰,37.4918833,127.11585
가락시장남문,37.4907833,127.1123667
가락시장.헬리오시티,37.4944167,127.1052667
가락시장.헬리오시티,37.4952167,127.1062333
가락1동주민센터,37.4963167,127.1098333
서울방이동고분군,37.50825,127.1161833
몽촌토성역.한성백제역,37.5168667,127.1134833
송파파크센트럴,37.49275,127.1494833
거여역7번출구,37.4926167,127.144
거여역6번출구,37.4918333,127.1440667
복정역환승센터1번승강장,37.4700333,127.1272167
오륜사거리,37.5054333,127.13925
오륜사거리,37.5062167,127.1392167
복정역,37.47015,127.1258
복정역2번출구,37.4691667,127.1268667
남한산성입구,37.4909167,127.1573167
풍납중학교앞,37.5248167,127.1152
복정역3번출구,37.4697167,127.12405
새마을시장,37.5089667,127.0866
잠실트리지움,37.5076333,127.08935
삼전역.잠실현대아파트,37.5037667,127.0872667
가락시장역5번출구,37.4928,127.1197333
올림픽대교남단교차로,37.5251333,127.1168
잠실새내역앞,37.5104667,127.0860667
가락래미안앞,37.4992,127.1323833
풍납현대아파트,37.5288,127.1193667
문정3차푸르지오아파트.송파파인타운1단지,37.4867167,127.13355
문정3차푸르지오아파트.송파파인타운1단지,37.4865333,127.1333667
복정역환승주차장,37.4707,127.1281333
잠실대교전망쉼터,37.5200833,127.0950667
잠실대교전망쉼터,37.5199833,127.0947833
잠실역,37.5147,127.0991833
장지역,37.4780833,127.1261667
호수임광아파트,37.5114167,127.1072167
호수임광아파트,37.5106833,127.1067
아톰주식회사,37.4710333,126.88285
문래동남성아파트(중),37.5118167,126.8937
문래동남성아파트(중),37.51125,126.89235
남부지방법원등기국.구로세무서.에이스하이테크시티(중),37.5144667,126.9012167
남부지방법원등기국.구로세무서.에이스하이테크시티(중),37.5142,126.9001167
영등포역(중),37.5160167,126.9056333
영등포역(중),37.51665,126.9071167
여의도환승센터(2번승강장),37.52555,126.9242167
여의도환승센터(3번승강장),37.5260667,126.9243333
서울영림초등학교(중),37.4871333,126.9049
강남성심병원.대림성모병원(중),37.49095,126.908
경남아너스빌아파트(중),37.4955333,126.9115333
보라매공원(중),37.497,126.9165167
보라매역.동작세무서(중),37.49895,126.9202833
서울지방병무청(중),37.5043667,126.922
대방역(중),37.5126333,126.9247667
대성병원,37.5123333,126.9099333
영등포공원.영등포문화원,37.51385,126.9114167
영등포공원.영등포문화원,37.5149833,126.91195
영등포시장역3번출구,37.5216667,126.9052
영등포시장입구,37.5197167,126.9067833
영등포로터리,37.519,126.9102
영등포시장로터리방면,37.5189,126.90915
영등포시장,37.5195,126.9064667
경방타임스퀘어.신세계백화점,37.5184333,126.9057833
경방타임스퀘어.신세계백화점,37.51755,126.9062333
영등포역,37.5171167,126.9091333
경방타임스퀘어.신세계백화점,37.5184167,126.9054333
김안과병원,37.5201167,126.9030333
김안과병원,37.52045,126.9028333
영등포시장역4번출구,37.5214333,126.90475
신화병원,37.5246833,126.9051333
신화병원,37.5248167,126.90555
영동초교,37.52515,126.9067833
영동초교.영등포평생학습관,37.5255667,126.9075333
삼환아파트,37.5290667,126.9055667
당산푸르지오아파트,37.5290667,126.9059833
하이서울유스호스텔,37.52565,126.9036833
국회의사당,37.5299167,126.91805
KBS,37.5246,126.9180667
국회의사당,37.5294167,126.9179
국회의사당역.KB국민은행,37.5283333,126.9180833
국회의사당역5번출구,37.52795,126.9174833
여의도순복음교회,37.5309167,126.9248
여의도순복음교회,37.5316333,126.9230167
여의도공원,37.5297,126.92785
여의나루역1번출구,37.5273333,126.9315167
여의나루역2번출구,37.5272833,126.93235
여의도중학교,37.5243167,126.93575
여의도중학교,37.52445,126.9359
63빌딩.가톨릭대학교여의도성모병원,37.5194333,126.9376
63빌딩.가톨릭대학교여의도성모병원,37.5192167,126.9377
시범아파트,37.5210833,126.9351833
시범아파트.대교아파트,37.5211333,126.9345833
여의동주민센터,37.5187,126.9342667
여의동주민센터,37.5184667,126.934
진주아파트,37.5192833,126.9322833
KBS별관,37.5193333,126.9317
샛강역.앙카라공원,37.5179667,126.9301833
여의도공원,37.5236667,126.9203
샛강역1번출구.여의도자이,37.5189667,126.9270833
샛강역4번출구.여의도자이,37.5188667,126.92655
여의도역6번출구,37.5206833,126.92475
여의도역5번출구,37.52125,126.9249833
한국거래소,37.52325,126.9272333
한국거래소,37.5236333,126.9269833
삼부아파트,37.5251,126.9299833
여의도공작아파트,37.5260333,126.931
한국경제인협회,37.5219333,126.9188333
당산동진로아파트,37.5213667,126.8968833
당산동진로아파트,37.5210333,126.897
양남동로타리,37.5221667,126.8917833
교보앞,37.5217667,126.8920667
현대아파트,37.5231,126.8961667
영등포구청,37.5262667,126.8969333
영등포구청,37.52545,126.8963833
영등포구민회관.영등포경찰서,37.5272333,126.8982667
당산동삼익아파트,37.5280833,126.896
미켈란호수가아파트,37.5081667,127.1029
미켈란호수가아파트,37.5077167,127.1026333
석촌호수서호사거리,37.5066167,127.099
석촌호수서호사거리,37.5063333,127.0982167
파크데일아파트1단지앞,37.4982167,127.1578333
파크데일아파트2단지앞,37.4979833,127.1579333
파크데일아파트입구,37.4976,127.1546167
송파더센트레.송례중앞,37.4782,127.1407
송파더센트레.송례초앞,37.4784667,127.1391333
송파꿈에그린아파트,37.475,127.1407167
위례아이파크아파트앞,37.4757167,127.1411333
송파푸르지오시티.한화오벨리스크,37.4808,127.1203167
송파푸르지오시티.한화오벨리스크,37.4808333,127.11985
잠실역.롯데월드몰(중),37.5126167,127.1008
파크데일아파트입구,37.4977833,127.15475
문정동래미안아파트남문,37.4889,127.1302833
문정중학교후문,37.4884,127.1305833
한성백제박물관,37.5155,127.1193667
위례포레샤인.송파꿈에그린서문,37.4772333,127.1371333
송파꿈에그린서문.위례포레샤인,37.4765167,127.1376
잠실광역환승센터,37.51235,127.1006667
위례중앙푸르지오.신안인스빌,37.4748833,127.1433
송파와이즈더샵.엠코타운센트로엘,37.4776333,127.1443833
송파와이즈더샵.엠코타운센트로엘,37.4771333,127.1440833
위례별초등학교.위례스타힐스,37.4803333,127.14455
위례별초등학교.위례2차아이파크,37.4795833,127.1442333
위례동주민센터.위례스타힐스,37.4813167,127.1435667
위례동주민센터.위례송파푸르지오,37.4815667,127.14285
힐스테이트송파.송파더센트레,37.47945,127.1419167
송파더센트레.힐스테이트송파,37.4794833,127.1416167
위례신안인스빌.중앙푸르지오,37.4756833,127.14385
송파레미니스아파트,37.5078833,127.1369
송파레미니스아파트,37.5083167,127.1371833
위례포레샤인.위례31단지후문,37.4748333,127.1339167
위례31단지.위례포레샤인후문,37.4745833,127.13365
송파나루역,37.5098833,127.1126833
오금역2번출구,37.5018167,127.1287
위례송파푸르지오.송파더센트레,37.48065,127.1389
서울위례별초교,37.4783167,127.1438333
위례송파더센트레.송파푸르지오,37.4794833,127.1384833
장지역2번출구,37.4784667,127.1265667
위례31단지정문,37.4735333,127.1326333
위례31단지정문,37.47265,127.1323667
세계로병원,37.48675,127.142
세계로병원,37.48745,127.1418
위례포레샤인18단지,37.48915,127.1524667
위례포레샤인18단지,37.4891,127.152
마천역.송파파크센트럴,37.4943,127.1512833
송파레이크파크호반써밋1차,37.484,127.14045
송파레이크파크호반써밋2차,37.4833667,127.14055
복정역환승센터2번승강장,37.4700333,127.1272333
복정역환승센터3번승강장,37.4700333,127.1272667
복정역환승센터4번승강장,37.4700333,127.1272833
위례포레샤인18단지남문,37.4869833,127.1528
힐스테이트센트럴위례,37.4869167,127.1534833
포레나송파,37.4847,127.14915
위례호반써밋,37.4847,127.1497167
서울위례별초교.위례별유치원,37.47805,127.1446167
북위례입구,37.4889833,127.1564833
위례포레자이,37.48865,127.1567333
위례포레샤인15단지,37.48525,127.1431667
송파레이크파크호반써밋2차정문,37.4849833,127.1433333
포레나송파정문,37.4870333,127.1481833
포레나송파정문,37.4872667,127.1490167
한강극동아파트후문,37.5308,127.1124833
토성초등학교.한강극동아파트,37.5299333,127.1144
풍납2동주민센터,37.5288333,127.1168333
덕수고등학교,37.4853,127.1460167
덕수고등학교,37.4852167,127.1462333
포레나송파후문,37.4843667,127.1479667
송파위례리슈빌,37.4843,127.14725
송례중학교.송파꿈에그린,37.4779333,127.1415
송례중학교.위례아이파크,37.4780333,127.1418667
거여1동주민센터,37.4964167,127.1456833
성내천공원,37.5007667,127.1476167
당산역,37.5347667,126.9004667
당산119안전센터.당산역,37.5349667,126.89945
당산역.삼성래미안아파트,37.5330333,126.9033667
당산역.삼성래미안아파트,37.5332167,126.9035667
당산역2번출구,37.5347833,126.9023167
당산역,37.5328167,126.9007333
당산역,37.5328833,126.90135
당산삼성아파트,37.5286167,126.8979833
당산유원제일1차아파트,37.5287167,126.8976
당산유원제일1차아파트,37.5285167,126.8960167
도림새마을금고,37.5084167,126.90035
도림새마을금고,37.5083333,126.90005
서울지방노동위원회.대림아파트,37.51715,126.8893167
국화아파트,37.51565,126.8924333
양평1동주민센터,37.5226,126.8887833
양평신동아아파트,37.5225167,126.8873667
관악고등학교,37.5230333,126.8840667
관악고등학교,37.5232,126.88485
당중초등학교,37.5266833,126.8912667
남부고용노동지청,37.5236833,126.8905333
선유도역1번출구.한신아파트,37.5384,126.8930167
선유도역8번출구.한신아파트,37.5382333,126.8928333
선유도역.롯데제과,37.5372167,126.8949
선유도역.롯데제과,37.5372333,126.8954833
양평한신아파트.선유도공원입구,37.5417833,126.8943
영등포아리수정수센터,37.54755,126.8840667
양평한신아파트.선유도공원입구,37.5419667,126.8947667
안양천입구,37.5474667,126.8833667
양평동한솔아파트,37.5439167,126.8903667
영등포세무서.선유고등학교,37.5342833,126.8962333
선유고등학교,37.53405,126.8965667
신길역1호선,37.5167833,126.91705
신길새마을금고,37.5136333,126.9202167
신길새마을금고,37.5141,126.9195167
대신시장,37.5117667,126.9164667
대윤병원,37.5145833,126.918
대신시장,37.5120833,126.9162
영등포농협.신길2동새마을금고,37.5114667,126.9134333
우신초등학교,37.50935,126.9106
포레나신길아파트,37.5033833,126.91005
성락교회,37.50455,126.90255
성락교회,37.5048333,126.9028333
우신초등학교,37.5093,126.9109333
신길힐스테이트클래시안아파트,37.5050333,126.9108167
신길동홍어거리,37.5109333,126.9122333
신풍역.백악관웨딩문화원앞,37.5009667,126.9094
신길5동주민센터,37.5009167,126.9054167
신길5동주민센터,37.5011333,126.9049
신풍역,37.5000667,126.9069
영등포농협도림로지점.우리시장,37.4982167,126.9045667
영등포농협도림로지점,37.4987167,126.9045833
태양의집.KT대방지사,37.4951333,126.9088167
신길주유소,37.49845,126.9084
신풍역.백악관웨딩문화원앞,37.5013667,126.9100833
공군호텔,37.5098833,126.9240667
서울지방병무청,37.5052167,126.9221667
태양의집,37.49615,126.90825
대림동우체국,37.4894833,126.90545
흰돌교회,37.49135,126.9029
대동초등학교,37.4940333,126.9007333
대림역12번출구,37.4925833,126.8966167
대동초등학교.명지성모병원,37.4943,126.8993
대동초등학교,37.4937,126.9006667
흰돌교회,37.4906167,126.9032833
대림동우체국,37.4897,126.90475
대림동우성아파트,37.4959167,126.9019333
대림역9번출구,37.4929,126.8966167
대동초등학교.명지성모병원,37.4942167,126.8987167
대림동우성아파트,37.4965333,126.9023333
선유도공원,37.5421667,126.90255
선유도공원,37.5420167,126.90295
신길역5호선,37.5184333,126.9148833
국회의사당,37.5306667,126.9191833
산업은행본점,37.528,126.9208167
더현대서울,37.5252333,126.9279833
유진투자증권,37.52485,126.9276833
여의도역3번출구,37.5231833,126.9230167
문래우체국.문래예술공단,37.5142667,126.8953
신길가마산로교차로,37.50655,126.9109167
마천터널,37.50425,127.15015
세륜중학교,37.5077333,127.1328
오금공원,37.5061667,127.1317833
오금역.오금고교,37.5029833,127.12885
오금역.오금고교,37.5024833,127.1288667
오금공원,37.5053833,127.1316333
세륜중학교,37.507,127.1327667
강동공영차고지,37.5641,127.1738667
강동공영차고지,37.5639667,127.1740167
고덕리엔파크1단지,37.5612,127.1704167
고덕리엔파크1단지,37.5613,127.1707
해뜨는주유소,37.55905,127.1708833
해뜨는주유소,37.55975,127.1710167
강명초등학교,37.55345,127.17235
고덕리엔파크3단지,37.55185,127.1727333
길동사거리.강동세무서,37.5341833,127.137
강동역.강풀만화거리입구,37.5361333,127.13075
천호역5번출구.천호사거리,37.5377667,127.1271833
천호역6번출구.천호사거리,37.5372167,127.1271333
상일동역4번출구.센트럴푸르지오,37.5571833,127.1692833
상일동역6번출구.고덕아르테온,37.55695,127.1691167
상일동역1번출구,37.5566,127.1644
상일동역8번출구,37.5564,127.1646667
고덕그라시움,37.5560833,127.1608
고덕그라시움,37.5557833,127.1602333
고덕평생학습관.온조대왕체육관,37.5557333,127.1581667
명일초등학교,37.5549167,127.1434
명일초등학교,37.5546,127.14345
암사3동주민센터.강동롯데캐슬퍼스트,37.5548333,127.13925
암사3동주민센터.프라이어팰리스,37.5546,127.1393
강일중.선사고,37.55485,127.1371167
강일중.선사고,37.5546333,127.1359333
신암중학교,37.5548833,127.1313333
신암중학교,37.55465,127.1313
삼성광나루아파트.암사동유적,37.5534333,127.1285833
삼성광나루아파트.암사동유적,37.5533833,127.1288667
암사역선사현대아파트,37.5508667,127.12765
암사역2번출구.암사종합시장,37.5496333,127.1275167
천호동공원,37.546,127.1259167
천호동공원,37.5459167,127.1261667
서울현대요양병원,37.54295,127.1248
서울현대요양병원,37.5421,127.1248167
천호역2번출구.현대백화점,37.5402833,127.1238167
천호역3번출구.현대백화점,37.5399667,127.1239833
천호역,37.5360167,127.1227333
강동구청역1번출구.영파여고,37.532,127.1212833
강동경희대병원.명일동이마트,37.5545833,127.1567333
강동아트센터.강동경희대병원,37.5523833,127.1561
강동아트센터.강동경희대병원후문,37.5510333,127.1564667
한영중고한영외고,37.54785,127.1559
한영중고한영외고,37.5479167,127.1562667
길동자연생태공원,37.5390333,127.15255
길동자연생태공원,37.5391833,127.1529833
일자산입구.둔촌도서관,37.5318833,127.1496833
일자산입구.둔촌도서관,37.5315333,127.1498333
서부입구,37.5176667,127.1433
동북고등학교.둔촌오륜역,37.51895,127.1402833
보훈병원,37.5288333,127.1435833
보훈병원,37.5298667,127.14275
약수터,37.5320833,127.1417333
약수터,37.5321667,127.1415333
보훈회관,37.5264833,127.1453
보훈회관,37.5262667,127.1456
명일역3번출구.래미안솔베뉴,37.5519333,127.1442167
명일역2번출구,37.5521833,127.14395
명일역1번출구.명일전통시장,37.55035,127.14405
명일역4번출구.명일전통시장,37.5500667,127.14365
굽은다리사거리,37.54795,127.1433333
굽은다리사거리,37.5473167,127.1435333
십자성마을,37.5435,127.1419833
십자성마을,37.5430167,127.1421
길동역1번출구,37.5380167,127.1399333
길동역3번출구,37.5373667,127.1399667
서울프라임한방병원,37.5355667,127.13895
서울프라임한방병원,37.5352,127.1391833
강동리바트,37.5314167,127.1373333
동명약국앞,37.5306833,127.1376167
둔촌동역4번출구,37.5282833,127.1361
대길초등학교,37.49895,126.9122333
미보빌딩,37.4983667,126.9165333
여의도순복음교회,37.5298833,126.9238667
대길초등학교,37.4985667,126.9144333
대방천사거리,37.4987667,126.9196833
대방천사거리,37.4985333,126.9198
영등포로터리,37.5186667,126.9104167
새길어린이집.신풍역3번출구,37.4993,126.9077333
새길어린이집.신풍역3번출구,37.4995667,126.9072
기계회관,37.5290833,126.9225167
보라매공원입구,37.4986,126.9167667
문래힐스테이트,37.5188833,126.8893833
경방타임스퀘어.신세계백화점,37.51735,126.9059667
당산역,37.53285,126.9037333
은성병원,37.5271,126.90575
당산역,37.5350667,126.8998833
여의나루역,37.5263333,126.93195
영등포소방서.타임스퀘어,37.5183,126.90355
여의도환승센터(4번승강장),37.52615,126.92425
여의도환승센터(1번승강장),37.52545,126.9243
CM병원,37.51835,126.9029667
대방역,37.5130333,126.9241333
신길역1호선,37.5168,126.9166667
신풍역3번출구,37.50005,126.9080167
우성2차아파트,37.4992333,126.9107333
신길파크자이아파트,37.5050667,126.9130833
신길보라매SK뷰아파트,37.5040333,126.9192
양평동한솔아파트,37.5443167,126.8903
당산역광역환승센터(1번승강장),37.5365167,126.9030333
당산역광역환승센터(2번승강장),37.5366333,126.9031333
신길한성아파트,37.5042333,126.9199167
신길중앙새마을금고신길4동지점,37.50545,126.9126667
동작상떼빌아파트(중),37.4864167,126.9044167
신대방경남아파트(중),37.4902833,126.9075833
신대방현대아파트(중),37.4952833,126.9114667
보라매공원(중),37.4968833,126.9162333
보라매역.동작세무서(중),37.4981,126.9201167
강남중학교(중),37.50385,126.92185
현대아파트(중),37.5131333,126.9313833
현대아파트.유한양행(중),37.51325,126.9323333
노량진수산시장.CTS기독교TV(중),37.5134167,126.93845
노량진수산시장.CTS기독교TV(중),37.5135167,126.9388667
노량진역(중),37.5137333,126.9438
노량진역(중),37.5138667,126.9447167
노들역(중),37.5128333,126.94925
노들역(중),37.5127667,126.9509667
서울지방병무청앞,37.5067833,126.9231667
공군호텔,37.51015,126.92455
대방역,37.51255,126.9262833
KT동작지사,37.5130833,126.9354333
노량진역3번출구,37.5134333,126.94175
노량진역2번출구,37.5139,126.9435
사육신공원,37.5134167,126.9461833
사육신공원,37.51315,126.9486667
노들역,37.51285,126.9508833
노들역,37.51255,126.95085
흑석동효사정앞,37.5112833,126.961
흑석동효사정앞,37.5116167,126.9612333
흑석역.흑석동빗물펌프장,37.5083667,126.9633167
흑석역.명수대현대아파트,37.5075333,126.9650333
흑석역.명수대현대아파트,37.5076333,126.9655833
흑석동명수대현대아파트,37.5073,126.9664333
비계,37.50635,126.9680167
비계,37.5064833,126.9685833
흑석동한강현대아파트,37.50585,126.9717333
흑석동한강현대아파트,37.5055333,126.9721167
동작역.국립현충원,37.5024667,126.9769167
동작역.국립현충원,37.5032333,126.97665
사당1동관악시장앞,37.4768333,126.9781333
엔지니어링회관,37.4761333,126.973
서울공업고등학교,37.4997667,126.9223667
대림초등학교,37.4996667,126.92645
대림초등학교,37.4999,126.9261333
성대시장,37.5000333,126.9309
성대시장,37.5001667,126.9316
상도초등학교입구,37.50335,126.9367667
상도초등학교입구,37.5032833,126.9362333
장승배기역,37.5047167,126.9385167
상도터널노량진동,37.5121667,126.9543167
둔촌동역2번출구,37.5276333,127.1365
서울성내동우체국,37.5235667,127.1343333
한국전력공사강동송파지사,37.5248333,127.1354
명일동현대아파트,37.54925,127.1532833
한영중고한영외고,37.5491167,127.1554667
고덕삼환.주공9단지아파트,37.5492333,127.15155
고덕삼환.주공9단지아파트,37.5491,127.1521667
명일여자고등학교,37.5493833,127.1483667
명일여자고등학교,37.5491333,127.14895
명일1동주민센터,37.5504,127.1462333
명일1동주민센터,37.5502667,127.1462667
상일동동아아파트,37.5458,127.1675167
상일동동아아파트,37.5456,127.16645
상일동주몽재활원,37.5459,127.1643
상일동주몽재활원,37.5457667,127.1636667
상일동빌라단지,37.54545,127.15915
상일동빌라단지,37.54565,127.1595833
중앙보훈병원역1번출구,37.5272,127.14775
중앙보훈병원역1번출구,37.5272167,127.1480333
강동첨단업무단지.상일여고입구,37.5494833,127.1732167
천동초교입구사거리,37.54,127.1410167
천동초교입구사거리,37.5399833,127.1406833
강동구청역농협중앙회,37.52905,127.1200167
강일동주민센터,37.5660667,127.1739
강일동주민센터,37.5659,127.1737
강일리버파크4단지.2단지,37.5684,127.1765
강일리버파크2단지.4단지,37.5686333,127.17655
강일고등학교.강일리버파크7단지,37.56505,127.1778833
강일고등학교.강일리버파크7단지,37.5647,127.1783667
강일초등학교,37.5650333,127.1758167
강일초등학교,37.5658333,127.1767667
강일리버파크4단지.5단지,37.56655,127.1772667
강일리버파크5단지.4단지,37.5671167,127.1774667
강일리버파크1단지.3단지,37.5672667,127.1733167
강일리버파크3단지.1단지,37.5681833,127.1744
천호우체국,37.5408167,127.1255833
강동구청,37.5313833,127.1217667
고분다리시장입구,37.5427333,127.1313167
고분다리시장입구,37.543,127.1317
천호우성아파트,37.5499833,127.13755
성덕중고등학교,37.5506667,127.14345
성덕중고등학교,37.5507833,127.1432833
강동농협,37.5481,127.1353333
천호우성아파트,37.5501333,127.1375167
천호초교입구사거리,37.5465,127.1342833
천호시장,37.5406167,127.1291667
천호초교입구사거리,37.5461,127.1337833
천호시장,37.5412333,127.13
강일리버파크10단지.9단지,37.55955,127.1797167
천호우체국.로데오거리,37.5403833,127.1272833
성내시장,37.5362,127.1254833
조일약국,37.5336833,127.1235667
우성아파트,37.5506333,127.13985
우성아파트,37.5504333,127.13925
천호우체국.로데오거리,37.5406,127.12725
강일리버파크9단지후문,37.5616833,127.1801333
강일리버파크9단지후문,37.5617,127.17985
강일리버파크9단지.10단지,37.55955,127.1794
강동공영차고지,37.5643167,127.1745667
상일초등학교,37.5464167,127.1716167
둔촌동역3번출구,37.5274167,127.1358167
상일초등학교,37.5460167,127.1720667
강동역(중),37.5359,127.1325
길동사거리.강동세무서(중),37.5346,127.13665
길동주민센터.둔촌2동주민센터(중),37.5342833,127.1428833
강동자이.프라자아파트(중),37.53675,127.1488333
상일초교(중),37.5461,127.1712667
상일초교(중),37.5457333,127.1707333
강동자이.프라자아파트(중),37.53625,127.1479
길동주민센터.둔촌2동주민센터(중),37.53395,127.1423167
길동사거리.강동세무서(중),37.53465,127.1360833
강동역(중),37.5360667,127.1316
강일역.고덕리엔파크3단지.2단지,37.55705,127.1726667
강일역.고덕리엔파크2단지.3단지,37.5572833,127.1736833
초이동(중),37.5420833,127.1615333
초이동(중),37.54185,127.1611833
굽은다리역구민회관.강동홈플러스,37.5454167,127.1426667
석수역1호선,37.4348667,126.9028167
독산주공14단지,37.4614333,126.8871
독산주공14단지,37.4612,126.8868833
금빛공원앞,37.4533333,126.90445
금빛공원앞,37.4531,126.90425
마이크로오피스사거리앞,37.4717833,126.8827667
시흥대교,37.4532667,126.89725
가산디지털단지역1호선,37.4818333,126.8810333
금천패션아울렛사거리.현대아울렛,37.4779833,126.88835
한일유앤아이아파트,37.4857,126.8760667
금천패션아울렛사거리.마리오,37.4778667,126.88745
벽산아파트1단지정문,37.4521333,126.9205667
벽산아파트1단지정문,37.4520833,126.9208333
벽산아파트5단지,37.4498,126.9209833
교학사,37.4692833,126.8862167
대륭테크노타운,37.4701333,126.88325
금천구종합청사.금천구청역,37.4560333,126.8952667
한진택배,37.4755167,126.8808833
문일고입구,37.451,126.9022667
금천육교앞,37.4545167,126.8912333
가산디지털단지역1호선,37.48095,126.8812167
독산한신아파트,37.4572667,126.8892667
벽산디지털밸리6차,37.4849167,126.87945
대륭테크노타운8차,37.4849333,126.87695
탑동초등학교.청담종합사회복지관,37.4519167,126.91405
어울샘.동산중앙교회,37.4518833,126.91135
